Customer_ID,Total_Revenue,Total_Orders,Total_Quantity,First_Purchase,Last_Purchase,Customer_Lifespan_Days,Average_Order_Value,CLV,CLV_Segment
13275.0,241.66,2,140,,,,120.83,241.66,Low Value
13276.0,1327.63,5,692,2010-07-03 14:05:00,2010-07-11 14:18:00,8.0,265.526,1327.63,High Value
13277.0,264.9,3,206,,,,88.3,264.9,Low Value
13278.0,885.47,4,818,2010-05-11 11:42:00,2010-08-04 11:59:00,85.0,221.3675,885.47,High Value
13280.0,1482.27,5,971,2010-05-03 09:07:00,2010-07-10 16:36:00,68.0,296.454,1482.27,High Value
13281.0,306.45,3,175,,,,102.14999999999999,306.45,Medium Value
13282.0,181.05,1,103,,,,181.05,181.05,Low Value
13283.0,279.7,2,114,2010-09-03 14:36:00,2010-09-03 14:36:00,0.0,139.85,279.7,Low Value
13285.0,655.47,2,406,,,,327.735,655.47,Medium Value
13286.0,734.91,1,274,,,,734.91,734.91,High Value
13287.0,519.67,7,237,2010-02-03 14:51:00,2010-05-05 13:10:00,90.0,74.23857142857142,519.67,Medium Value
13288.0,892.16,6,376,2010-07-07 15:43:00,2010-11-02 14:59:00,117.0,148.69333333333333,892.16,High Value
13289.0,307.95,1,119,,,,307.95,307.95,Medium Value
13290.0,-208.63,3,-1,2010-05-10 12:43:00,2010-05-10 12:43:00,0.0,-69.54333333333334,-208.63,Low Value
13291.0,2959.73,10,1386,2010-01-04 15:16:00,2010-12-08 19:37:00,338.0,295.973,2959.73,VIP
13292.0,408.85,4,167,2010-01-07 14:36:00,2010-02-08 13:39:00,31.0,102.2125,408.85,Medium Value
13293.0,1180.34,7,549,2009-01-12 10:55:00,2010-12-11 13:28:00,698.0,168.61999999999998,1180.34,High Value
13294.0,815.79,1,543,2010-03-03 12:54:00,2010-03-03 12:54:00,0.0,815.79,815.79,High Value
13295.0,860.07,8,617,2010-02-12 17:36:00,2010-12-05 09:13:00,295.0,107.50875,860.07,High Value
13296.0,705.11,5,575,2010-09-06 08:41:00,2010-12-10 12:41:00,95.0,141.022,705.11,High Value
13297.0,2262.82,4,1730,,,,565.705,2262.82,VIP
13299.0,1030.8,4,378,2010-05-07 10:56:00,2010-12-10 10:53:00,216.0,257.7,1030.8,High Value
13300.0,901.9200000000001,3,246,2010-08-06 14:01:00,2010-08-06 14:01:00,0.0,300.64000000000004,901.9200000000001,High Value
13302.0,95.45,1,7,2010-01-07 12:32:00,2010-01-07 12:32:00,0.0,95.45,95.45,Low Value
13303.0,61.72,1,26,2010-04-11 14:55:00,2010-04-11 14:55:00,0.0,61.72,61.72,Low Value
13304.0,820.37,6,450,2010-08-02 12:42:00,2010-11-06 13:55:00,96.0,136.72833333333332,820.37,High Value
13305.0,1753.85,7,1129,2010-02-12 12:10:00,2010-11-11 15:37:00,272.0,250.54999999999998,1753.85,VIP
13306.0,53.65,1,74,2010-05-10 14:55:00,2010-05-10 14:55:00,0.0,53.65,53.65,Low Value
13307.0,258.34,2,136,2010-09-08 12:56:00,2010-09-08 12:56:00,0.0,129.17,258.34,Low Value
13308.0,284.86,1,230,,,,284.86,284.86,Low Value
13309.0,249.58,1,370,2010-12-11 12:10:00,2010-12-11 12:10:00,0.0,249.58,249.58,Low Value
13310.0,409.17,2,229,2010-02-11 17:03:00,2010-02-11 17:03:00,0.0,204.585,409.17,Medium Value
13312.0,124.75,1,41,,,,124.75,124.75,Low Value
13313.0,1867.95,10,1448,2009-02-12 13:53:00,2010-10-08 13:04:00,602.0,186.79500000000002,1867.95,VIP
13315.0,310.26,1,232,,,,310.26,310.26,Medium Value
13316.0,7091.4400000000005,7,14376,2010-10-03 10:01:00,2010-12-11 10:14:00,69.0,1013.0628571428572,7091.4400000000005,VIP
13317.0,3928.4610000000002,22,2049,2010-01-07 15:48:00,2010-09-06 13:00:00,241.0,178.5664090909091,3928.4610000000002,VIP
13319.0,11041.75,45,4507,2009-06-12 14:46:00,2010-12-08 17:52:00,544.0,245.37222222222223,11041.75,VIP
13320.0,669.25,3,416,2010-01-10 14:59:00,2010-07-10 19:29:00,181.0,223.08333333333334,669.25,High Value
13324.0,3348.57,11,3230,2010-07-10 12:44:00,2010-12-08 15:38:00,151.0,304.41545454545457,3348.57,VIP
13326.0,281.76,1,140,2010-03-10 16:00:00,2010-03-10 16:00:00,0.0,281.76,281.76,Low Value
13327.0,6123.46,15,2860,2010-01-04 10:48:00,2010-09-12 15:33:00,251.0,408.23066666666665,6123.46,VIP
13329.0,4236.62,11,3014,2009-04-12 15:41:00,2010-11-11 19:30:00,578.0,385.1472727272727,4236.62,VIP
13330.0,1665.25,3,1224,2010-10-09 14:12:00,2010-10-09 14:12:00,0.0,555.0833333333334,1665.25,VIP
13331.0,262.4,1,54,2010-03-11 08:04:00,2010-03-11 08:04:00,0.0,262.4,262.4,Low Value
13333.0,1015.74,3,685,2010-08-09 09:23:00,2010-08-09 09:23:00,0.0,338.58,1015.74,High Value
13334.0,2720.18,3,1452,,,,906.7266666666666,2720.18,VIP
13335.0,-955.06,1,-1,,,,-955.06,-955.06,Low Value
13337.0,1548.55,2,955,2010-09-07 11:53:00,2010-11-06 13:27:00,60.0,774.275,1548.55,High Value
13338.0,1791.8,7,879,2010-05-01 12:25:00,2010-10-06 16:21:00,158.0,255.97142857142856,1791.8,VIP
13340.0,11364.08,5,3866,,,,2272.816,11364.08,VIP
13342.0,-14.100000000000001,1,-4,2010-06-05 16:44:00,2010-06-05 16:44:00,0.0,-14.100000000000001,-14.100000000000001,Low Value
13346.0,299.4,6,180,2010-03-09 11:41:00,2010-03-09 11:41:00,0.0,49.9,299.4,Medium Value
13353.0,-28.849999999999998,1,-3,,,,-28.849999999999998,-28.849999999999998,Low Value
13357.0,3228.41,4,1820,2010-02-08 14:02:00,2010-02-08 14:02:00,0.0,807.1025,3228.41,VIP
13359.0,570.7,2,215,2010-01-11 15:05:00,2010-11-11 18:20:00,304.0,285.35,570.7,Medium Value
13360.0,1464.1,7,932,2010-04-10 10:02:00,2010-08-01 11:16:00,113.0,209.15714285714284,1464.1,High Value
13361.0,1450.5,2,324,2010-01-04 07:49:00,2010-01-04 07:49:00,0.0,725.25,1450.5,High Value
13362.0,2272.08,5,1090,2010-02-11 10:01:00,2010-10-10 15:27:00,241.0,454.416,2272.08,VIP
13363.0,731.36,1,436,,,,731.36,731.36,High Value
13365.0,-26.9,1,-2,2010-11-11 17:24:00,2010-11-11 17:24:00,0.0,-26.9,-26.9,Low Value
13367.0,510.20000000000005,1,253,2010-04-10 10:00:00,2010-04-10 10:00:00,0.0,510.20000000000005,510.20000000000005,Medium Value
13368.0,462.7,3,267,2010-12-10 10:43:00,2010-12-10 10:43:00,0.0,154.23333333333332,462.7,Medium Value
13369.0,308.28000000000003,1,149,2010-09-12 11:30:00,2010-09-12 11:30:00,0.0,308.28000000000003,308.28000000000003,Medium Value
13370.0,721.32,2,336,2010-03-12 10:26:00,2010-08-12 15:57:00,153.0,360.66,721.32,High Value
13371.0,2271.46,4,1016,,,,567.865,2271.46,VIP
13373.0,4274.94,3,2612,2009-06-12 12:34:00,2009-06-12 12:34:00,0.0,1424.9799999999998,4274.94,VIP
13374.0,422.8,2,135,,,,211.4,422.8,Medium Value
13375.0,1013.58,1,682,,,,1013.58,1013.58,High Value
13377.0,1495.43,4,744,2010-04-03 10:06:00,2010-10-03 10:33:00,183.0,373.8575,1495.43,High Value
13378.0,-756.4,1,-1,,,,-756.4,-756.4,Low Value
13380.0,62.4,1,48,2010-03-10 10:18:00,2010-03-10 10:18:00,0.0,62.4,62.4,Low Value
13381.0,4558.21,8,3081,2009-01-12 15:18:00,2010-03-06 20:08:00,418.0,569.77625,4558.21,VIP
13382.0,1164.59,4,732,2009-08-12 09:56:00,2010-07-10 09:28:00,331.0,291.1475,1164.59,High Value
13383.0,305.28000000000003,1,288,,,,305.28000000000003,305.28000000000003,Medium Value
13384.0,2512.81,6,1715,2010-04-08 16:47:00,2010-08-09 15:06:00,122.0,418.8016666666667,2512.81,VIP
13386.0,835.46,2,514,,,,417.73,835.46,High Value
13387.0,189.44,1,125,,,,189.44,189.44,Low Value
13388.0,508.55,1,419,,,,508.55,508.55,Medium Value
13392.0,91.14,1,82,,,,91.14,91.14,Low Value
13393.0,1105.85,6,658,2009-07-12 18:12:00,2010-05-05 09:34:00,296.0,184.3083333333333,1105.85,High Value
13394.0,4011.08,14,2942,2009-01-12 11:58:00,2010-11-11 19:44:00,668.0,286.5057142857143,4011.08,VIP
13395.0,872.51,2,1324,2010-04-11 14:00:00,2010-04-11 14:00:00,0.0,436.255,872.51,High Value
13397.0,1554.93,7,898,2010-01-04 13:24:00,2010-11-05 13:42:00,305.0,222.13285714285715,1554.93,High Value
13398.0,213.0,1,60,,,,213.0,213.0,Low Value
13399.0,275.4,3,120,2010-01-09 13:59:00,2010-08-07 17:47:00,210.0,91.8,275.4,Low Value
13400.0,300.93,2,282,2010-06-05 09:00:00,2010-06-05 09:00:00,0.0,150.465,300.93,Medium Value
13401.0,-1834.14,1,-1,,,,-1834.14,-1834.14,Low Value
13402.0,913.9000000000001,3,628,2010-02-12 17:12:00,2010-02-12 17:12:00,0.0,304.6333333333334,913.9000000000001,High Value
13403.0,154.5,2,70,,,,77.25,154.5,Low Value
13405.0,624.11,6,683,,,,104.01833333333333,624.11,Medium Value
13406.0,557.22,3,286,2010-08-10 14:44:00,2010-08-10 14:44:00,0.0,185.74,557.22,Medium Value
13407.0,2111.89,6,1623,2010-10-05 12:40:00,2010-10-05 12:41:00,0.0,351.9816666666666,2111.89,VIP
13408.0,23365.442,57,13218,2009-04-12 09:31:00,2010-12-04 11:19:00,601.0,409.92003508771927,23365.442,VIP
13409.0,-525.65,1,-1,,,,-525.65,-525.65,Low Value
13410.0,1183.6,5,720,2009-08-12 13:43:00,2010-11-11 16:45:00,456.0,236.71999999999997,1183.6,High Value
13412.0,487.34999999999997,1,176,,,,487.34999999999997,487.34999999999997,Medium Value
13413.0,345.8,8,382,2010-09-03 16:40:00,2010-10-03 12:17:00,29.0,43.225,345.8,Medium Value
13414.0,1091.74,4,1126,2009-08-12 17:10:00,2010-02-09 16:55:00,180.0,272.935,1091.74,High Value
13415.0,681.92,5,410,2009-11-12 14:20:00,2009-11-12 14:20:00,0.0,136.384,681.92,High Value
13416.0,228.3,1,66,2009-03-12 13:02:00,2009-03-12 13:02:00,0.0,228.3,228.3,Low Value
13417.0,953.0600000000001,5,346,2010-08-02 12:39:00,2010-10-06 10:05:00,64.0,190.61200000000002,953.0600000000001,High Value
13418.0,6070.72,16,3684,2009-11-12 12:51:00,2010-12-04 09:13:00,386.0,379.42,6070.72,VIP
13421.0,2239.84,8,1237,2010-10-08 17:02:00,2010-10-08 17:02:00,0.0,279.98,2239.84,VIP
13423.0,217.03,1,141,2010-07-10 09:02:00,2010-07-10 09:02:00,0.0,217.03,217.03,Low Value
13424.0,557.92,2,526,,,,278.96,557.92,Medium Value
13425.0,1751.72,5,1253,2010-02-07 11:07:00,2010-09-05 14:35:00,210.0,350.344,1751.72,VIP
13426.0,4526.06,12,2623,2009-09-12 15:16:00,2010-10-05 12:12:00,387.0,377.1716666666667,4526.06,VIP
13427.0,423.93,3,335,,,,141.31,423.93,Medium Value
13428.0,281.51,2,210,,,,140.755,281.51,Low Value
13431.0,2020.14,7,894,2010-02-03 15:16:00,2010-02-03 15:16:00,0.0,288.5914285714286,2020.14,VIP
13432.0,439.1,2,217,2010-06-04 14:42:00,2010-06-04 14:42:00,0.0,219.55,439.1,Medium Value
13433.0,656.87,5,189,2010-12-01 08:59:00,2010-12-01 08:59:00,0.0,131.374,656.87,High Value
13434.0,1132.6200000000001,3,564,2010-05-09 14:13:00,2010-05-09 14:13:00,0.0,377.54,1132.6200000000001,High Value
13435.0,665.34,2,662,,,,332.67,665.34,High Value
13438.0,46.5,1,10,2010-10-06 18:46:00,2010-10-06 18:46:00,0.0,46.5,46.5,Low Value
13439.0,702.9,2,710,2010-01-07 14:36:00,2010-01-07 14:36:00,0.0,351.45,702.9,High Value
13440.0,1213.95,10,551,2010-12-10 13:07:00,2010-12-10 17:53:00,0.0,121.39500000000001,1213.95,High Value
13441.0,424.26,1,316,2010-04-10 10:38:00,2010-04-10 10:38:00,0.0,424.26,424.26,Medium Value
13442.0,419.87,3,115,2009-01-12 14:59:00,2010-10-02 14:03:00,627.0,139.95666666666668,419.87,Medium Value
13443.0,1247.71,7,798,2010-04-06 12:50:00,2010-12-04 08:23:00,241.0,178.24428571428572,1247.71,High Value
13444.0,631.6800000000001,2,337,,,,315.84000000000003,631.6800000000001,Medium Value
13445.0,241.89999999999998,1,198,,,,241.89999999999998,241.89999999999998,Low Value
13446.0,3608.86,18,2337,2010-01-03 11:28:00,2010-11-08 14:20:00,309.0,200.49222222222224,3608.86,VIP
13448.0,4982.08,11,2742,2009-06-12 12:14:00,2010-05-11 09:07:00,332.0,452.91636363636366,4982.08,VIP
13450.0,2073.82,8,2334,2010-05-07 16:33:00,2010-11-05 08:54:00,181.0,259.2275,2073.82,VIP
13451.0,4203.52,7,3116,,,,600.5028571428572,4203.52,VIP
13452.0,139.8,1,4,,,,139.8,139.8,Low Value
13453.0,402.01,3,205,2010-02-11 13:23:00,2010-11-11 19:47:00,273.0,134.00333333333333,402.01,Medium Value
13454.0,219.87,1,198,2010-08-03 14:40:00,2010-08-03 14:40:00,0.0,219.87,219.87,Low Value
13455.0,1766.47,8,612,2009-09-12 08:58:00,2010-12-10 18:15:00,454.0,220.80875,1766.47,VIP
13457.0,143.27,4,93,2009-02-12 12:46:00,2009-03-12 16:06:00,28.0,35.8175,143.27,Low Value
13458.0,2312.7,2,1252,,,,1156.35,2312.7,VIP
13459.0,1160.4099999999999,2,986,,,,580.2049999999999,1160.4099999999999,High Value
13461.0,2693.5,5,1958,2010-04-11 10:59:00,2010-04-11 10:59:00,0.0,538.7,2693.5,VIP
13462.0,1002.35,4,635,2010-12-03 11:44:00,2010-12-03 11:44:00,0.0,250.5875,1002.35,High Value
13463.0,-158.65,1,-1,,,,-158.65,-158.65,Low Value
13464.0,2409.21,6,1026,2010-10-11 12:24:00,2010-10-11 12:24:00,0.0,401.535,2409.21,VIP
13465.0,931.12,2,584,2010-02-05 15:30:00,2010-02-05 15:30:00,0.0,465.56,931.12,High Value
13466.0,654.3,5,390,2010-08-11 13:02:00,2010-08-11 13:02:00,0.0,130.85999999999999,654.3,Medium Value
13468.0,7434.86,49,3183,2009-03-12 13:32:00,2010-12-10 11:12:00,637.0,151.73183673469387,7434.86,VIP
13469.0,82.4,1,52,,,,82.4,82.4,Low Value
13472.0,592.24,2,310,2010-02-06 09:48:00,2010-02-09 09:41:00,2.0,296.12,592.24,Medium Value
13473.0,1993.44,7,696,2010-02-03 15:28:00,2010-12-04 16:38:00,304.0,284.77714285714285,1993.44,VIP
13474.0,434.2,2,202,2010-01-08 14:40:00,2010-01-08 14:40:00,0.0,217.1,434.2,Medium Value
13476.0,823.0,3,296,2010-05-03 09:39:00,2010-10-08 10:29:00,158.0,274.3333333333333,823.0,High Value
13477.0,1379.59,5,1074,2010-10-09 09:03:00,2010-10-09 09:08:00,0.0,275.918,1379.59,High Value
13478.0,2068.03,7,1168,2010-03-02 14:27:00,2010-03-02 14:27:00,0.0,295.4328571428572,2068.03,VIP
13479.0,517.5,4,575,,,,129.375,517.5,Medium Value
13480.0,627.82,2,362,,,,313.91,627.82,Medium Value
13481.0,2022.03,7,912,2009-04-12 12:37:00,2010-06-12 15:12:00,426.0,288.8614285714286,2022.03,VIP
13482.0,151.45,1,71,,,,151.45,151.45,Low Value
13484.0,453.52,3,168,2010-10-03 11:46:00,2010-10-03 11:46:00,0.0,151.17333333333332,453.52,Medium Value
13485.0,2503.68,14,1511,2009-03-12 13:46:00,2010-12-10 16:23:00,638.0,178.8342857142857,2503.68,VIP
13487.0,271.47,2,97,2009-05-12 10:25:00,2009-05-12 10:25:00,0.0,135.735,271.47,Low Value
13488.0,6603.12,13,3362,2010-05-11 14:40:00,2010-09-08 12:24:00,119.0,507.9323076923077,6603.12,VIP
13490.0,154.25,1,25,,,,154.25,154.25,Low Value
13491.0,3350.7400000000002,18,1482,2009-07-12 08:24:00,2010-09-05 13:07:00,420.0,186.15222222222224,3350.7400000000002,VIP
13495.0,3256.49,9,1823,2009-07-12 12:12:00,2010-11-10 13:49:00,486.0,361.8322222222222,3256.49,VIP
13497.0,945.28,6,412,2010-06-12 11:37:00,2010-08-03 12:19:00,52.0,157.54666666666665,945.28,High Value
13498.0,327.38,1,362,2009-09-12 15:26:00,2009-09-12 15:26:00,0.0,327.38,327.38,Medium Value
13500.0,299.53,1,229,2010-03-11 13:16:00,2010-03-11 13:16:00,0.0,299.53,299.53,Medium Value
13501.0,1529.79,3,681,2010-10-08 13:01:00,2010-10-08 13:01:00,0.0,509.93,1529.79,High Value
13502.0,482.6,3,224,2010-09-06 10:52:00,2010-09-06 10:52:00,0.0,160.86666666666667,482.6,Medium Value
13503.0,1576.69,11,847,2010-01-06 09:02:00,2010-09-06 13:42:00,243.0,143.33545454545455,1576.69,High Value
13506.0,1156.83,6,847,2010-05-09 12:33:00,2010-09-11 18:58:00,125.0,192.80499999999998,1156.83,High Value
13508.0,176.07999999999998,1,156,2010-07-03 11:58:00,2010-07-03 11:58:00,0.0,176.07999999999998,176.07999999999998,Low Value
13509.0,135.0,1,108,,,,135.0,135.0,Low Value
13510.0,2703.23,12,1640,2010-01-02 11:20:00,2010-01-02 11:20:00,0.0,225.26916666666668,2703.23,VIP
13511.0,244.61,2,53,2010-01-02 12:10:00,2010-01-02 12:10:00,0.0,122.305,244.61,Low Value
13512.0,462.18,3,276,2010-05-05 13:22:00,2010-05-05 13:22:00,0.0,154.06,462.18,Medium Value
13513.0,591.89,3,243,2010-02-03 16:02:00,2010-02-03 16:02:00,0.0,197.29666666666665,591.89,Medium Value
13514.0,663.7,3,248,2010-07-10 12:10:00,2010-09-05 10:38:00,56.0,221.23333333333335,663.7,High Value
13515.0,374.7,2,138,2010-05-03 11:58:00,2010-05-03 11:58:00,0.0,187.35,374.7,Medium Value
13516.0,295.85,1,129,,,,295.85,295.85,Medium Value
13519.0,220.46,1,110,,,,220.46,220.46,Low Value
13520.0,3192.9,8,1583,2010-02-11 16:52:00,2010-11-04 11:14:00,265.0,399.1125,3192.9,VIP
13523.0,1136.64,2,602,2010-02-11 14:55:00,2010-08-12 14:22:00,181.0,568.32,1136.64,High Value
13526.0,942.5999999999999,4,1647,2009-01-12 12:56:00,2009-01-12 13:14:00,0.0,235.64999999999998,942.5999999999999,High Value
13527.0,2386.28,6,1069,,,,397.71333333333337,2386.28,VIP
13528.0,-40.0,1,-16,,,,-40.0,-40.0,Low Value
13530.0,402.97999999999996,1,272,,,,402.97999999999996,402.97999999999996,Medium Value
13531.0,1254.72,5,426,2009-03-12 15:20:00,2010-08-12 15:03:00,517.0,250.94400000000002,1254.72,High Value
13534.0,1711.42,17,832,2010-01-09 14:23:00,2010-07-07 15:00:00,179.0,100.67176470588235,1711.42,VIP
13535.0,89.5,1,10,2010-02-11 11:49:00,2010-02-11 11:49:00,0.0,89.5,89.5,Low Value
13537.0,717.85,2,337,2010-10-10 12:45:00,2010-10-10 12:45:00,0.0,358.925,717.85,High Value
13538.0,1831.88,5,788,2010-02-02 12:47:00,2010-08-11 14:19:00,190.0,366.37600000000003,1831.88,VIP
13539.0,925.42,5,384,2010-06-05 19:32:00,2010-07-05 09:53:00,29.0,185.084,925.42,High Value
13540.0,632.39,3,189,,,,210.79666666666665,632.39,Medium Value
13541.0,717.9,3,266,2010-08-10 16:37:00,2010-12-10 15:58:00,121.0,239.29999999999998,717.9,High Value
13542.0,3970.77,18,812,2009-10-12 19:53:00,2010-10-10 11:03:00,362.0,220.59833333333333,3970.77,VIP
13543.0,1439.6100000000001,2,329,,,,719.8050000000001,1439.6100000000001,High Value
13544.0,529.09,5,230,2010-01-06 11:38:00,2010-05-03 11:31:00,116.0,105.81800000000001,529.09,Medium Value
13545.0,347.35,3,250,2009-01-12 12:41:00,2009-01-12 12:41:00,0.0,115.78333333333335,347.35,Medium Value
13546.0,465.15,2,230,2010-11-10 17:23:00,2010-11-10 17:23:00,0.0,232.575,465.15,Medium Value
13547.0,175.53,1,82,,,,175.53,175.53,Low Value
13548.0,226.57999999999998,1,124,,,,226.57999999999998,226.57999999999998,Low Value
13549.0,87.6,1,96,,,,87.6,87.6,Low Value
13550.0,349.51,1,454,,,,349.51,349.51,Medium Value
13551.0,152.39999999999998,1,24,2010-11-02 15:01:00,2010-11-02 15:01:00,0.0,152.39999999999998,152.39999999999998,Low Value
13552.0,3079.1,16,1200,2010-06-08 16:33:00,2010-09-04 12:08:00,87.0,192.44375,3079.1,VIP
13553.0,517.8,1,206,2010-03-02 12:21:00,2010-03-02 12:21:00,0.0,517.8,517.8,Medium Value
13554.0,1556.3899999999999,10,567,2010-03-11 12:40:00,2010-06-10 13:44:00,91.0,155.63899999999998,1556.3899999999999,High Value
13555.0,4757.06,12,2148,,,,396.4216666666667,4757.06,VIP
13556.0,200.82,2,134,2010-06-10 16:44:00,2010-06-10 16:44:00,0.0,100.41,200.82,Low Value
13557.0,2396.02,14,1814,2009-08-12 17:41:00,2010-10-11 09:39:00,424.0,171.1442857142857,2396.02,VIP
13559.0,990.0,2,360,,,,495.0,990.0,High Value
13561.0,1678.86,10,1053,2010-03-10 16:05:00,2010-07-11 14:28:00,122.0,167.886,1678.86,VIP
13562.0,3038.85,5,846,2010-03-02 15:52:00,2010-03-11 10:43:00,8.0,607.77,3038.85,VIP
13564.0,15138.98,50,8488,2009-02-12 11:55:00,2010-12-04 16:50:00,660.0,302.7796,15138.98,VIP
13565.0,174.57999999999998,1,88,,,,174.57999999999998,174.57999999999998,Low Value
13566.0,833.41,3,691,2010-01-10 12:27:00,2010-10-03 12:22:00,265.0,277.80333333333334,833.41,High Value
13567.0,1078.59,5,643,2010-07-10 12:51:00,2010-07-10 12:51:00,0.0,215.718,1078.59,High Value
13569.0,520.03,3,238,2010-07-10 13:05:00,2010-07-12 12:29:00,1.0,173.34333333333333,520.03,Medium Value
13571.0,2454.2200000000003,14,1438,2009-08-12 13:02:00,2010-09-06 12:43:00,389.0,175.3014285714286,2454.2200000000003,VIP
13573.0,622.07,4,357,2010-12-03 16:06:00,2010-12-03 16:06:00,0.0,155.5175,622.07,Medium Value
13574.0,421.25,1,316,,,,421.25,421.25,Medium Value
13576.0,4812.85,13,1961,2009-08-12 15:12:00,2010-12-11 14:55:00,485.0,370.2192307692308,4812.85,VIP
13577.0,1688.32,9,841,,,,187.5911111111111,1688.32,VIP
13578.0,147.66,1,127,,,,147.66,147.66,Low Value
13579.0,1068.8,5,584,2010-03-11 09:33:00,2010-10-09 12:24:00,212.0,213.76,1068.8,High Value
13580.0,107.75,1,45,,,,107.75,107.75,Low Value
13581.0,162.53,1,89,,,,162.53,162.53,Low Value
13582.0,241.68,2,106,2010-01-04 11:38:00,2010-01-04 11:38:00,0.0,120.84,241.68,Low Value
13583.0,664.001,1,372,,,,664.001,664.001,High Value
13584.0,204.75,4,239,2010-02-02 08:40:00,2010-02-02 08:44:00,0.0,51.1875,204.75,Low Value
13585.0,674.46,4,1338,2009-01-12 14:56:00,2010-10-05 16:04:00,631.0,168.615,674.46,High Value
13586.0,131.53,1,39,,,,131.53,131.53,Low Value
13587.0,961.1,3,484,,,,320.3666666666667,961.1,High Value
13589.0,741.09,4,179,2009-06-12 10:26:00,2010-09-05 11:16:00,450.0,185.2725,741.09,High Value
13590.0,4322.17,14,3420,2009-01-12 13:37:00,2010-12-10 12:22:00,696.0,308.7264285714286,4322.17,VIP
13591.0,964.0600000000001,5,364,2010-05-05 09:55:00,2010-05-05 09:55:00,0.0,192.812,964.0600000000001,High Value
13593.0,3484.93,10,1455,2010-02-03 16:36:00,2010-07-07 14:32:00,153.0,348.493,3484.93,VIP
13594.0,111.45000000000002,2,35,2010-07-01 13:25:00,2010-11-08 10:23:00,129.0,55.72500000000001,111.45000000000002,Low Value
13595.0,818.22,3,353,2010-03-03 14:42:00,2010-11-07 12:36:00,248.0,272.74,818.22,High Value
13597.0,372.21,3,220,2010-02-11 09:30:00,2010-04-11 14:54:00,59.0,124.07,372.21,Medium Value
13598.0,609.42,4,343,2010-01-08 13:21:00,2010-09-05 12:57:00,239.0,152.355,609.42,Medium Value
13599.0,4759.74,21,3101,2009-01-12 12:30:00,2010-11-03 10:26:00,659.0,226.6542857142857,4759.74,VIP
13600.0,298.9,1,275,,,,298.9,298.9,Medium Value
13601.0,491.82,2,424,2010-11-06 15:03:00,2010-12-11 15:20:00,35.0,245.91,491.82,Medium Value
13602.0,596.28,3,271,,,,198.76,596.28,Medium Value
13604.0,713.39,2,239,,,,356.695,713.39,High Value
13605.0,522.67,2,425,,,,261.335,522.67,Medium Value
13607.0,382.6,2,172,2010-02-11 11:48:00,2010-12-11 12:07:00,303.0,191.3,382.6,Medium Value
13608.0,236.2,1,113,,,,236.2,236.2,Low Value
13609.0,167.35,1,19,,,,167.35,167.35,Low Value
13610.0,1028.7,8,387,2010-04-03 14:45:00,2010-05-01 14:12:00,27.0,128.5875,1028.7,High Value
13611.0,2122.83,10,1227,2009-03-12 07:57:00,2010-08-04 14:15:00,510.0,212.283,2122.83,VIP
13612.0,777.79,2,438,2010-09-07 16:18:00,2010-09-07 16:18:00,0.0,388.895,777.79,High Value
13613.0,1039.8500000000001,5,445,,,,207.97000000000003,1039.8500000000001,High Value
13614.0,748.73,2,258,2010-06-06 13:42:00,2010-11-11 12:20:00,157.0,374.365,748.73,High Value
13615.0,5812.24,10,2708,2010-05-11 13:42:00,2010-12-08 16:07:00,211.0,581.2239999999999,5812.24,VIP
13616.0,288.1,2,175,,,,144.05,288.1,Medium Value
13617.0,719.62,6,292,2010-01-08 15:23:00,2010-05-09 15:47:00,121.0,119.93666666666667,719.62,High Value
13619.0,231.69,2,84,2010-03-02 14:16:00,2010-03-02 14:16:00,0.0,115.845,231.69,Low Value
13620.0,112.34,1,74,,,,112.34,112.34,Low Value
13622.0,651.45,2,377,2010-12-01 13:22:00,2010-12-01 13:22:00,0.0,325.725,651.45,Medium Value
13623.0,1773.92,8,723,2009-02-12 11:36:00,2010-07-10 16:59:00,513.0,221.74,1773.92,VIP
13624.0,427.18,2,814,,,,213.59,427.18,Medium Value
13625.0,301.26,1,144,,,,301.26,301.26,Medium Value
13626.0,432.26,2,186,,,,216.13,432.26,Medium Value
13627.0,593.53,3,361,2010-08-08 14:32:00,2010-11-03 17:01:00,87.0,197.84333333333333,593.53,Medium Value
13628.0,310.14,1,106,2010-01-02 14:44:00,2010-01-02 14:44:00,0.0,310.14,310.14,Medium Value
13629.0,5578.5,8,3350,2010-02-09 16:07:00,2010-11-02 17:34:00,266.0,697.3125,5578.5,VIP
13632.0,1517.68,4,600,2010-07-04 10:59:00,2010-12-05 15:02:00,154.0,379.42,1517.68,High Value
13633.0,-306.66,1,-1,,,,-306.66,-306.66,Low Value
13634.0,2944.39,12,1236,2010-07-11 12:21:00,2010-12-09 14:34:00,151.0,245.3658333333333,2944.39,VIP
13635.0,1877.19,5,1192,2009-01-12 09:46:00,2009-01-12 09:46:00,0.0,375.438,1877.19,VIP
13639.0,312.93,1,197,,,,312.93,312.93,Medium Value
13640.0,405.0,1,108,2010-07-04 15:33:00,2010-07-04 15:33:00,0.0,405.0,405.0,Medium Value
13641.0,921.82,7,1080,2009-05-12 13:17:00,2010-09-03 07:37:00,478.0,131.68857142857144,921.82,High Value
13642.0,147.17,4,79,2010-03-10 12:23:00,2010-03-10 12:33:00,0.0,36.7925,147.17,Low Value
13643.0,1592.73,12,621,2009-08-12 12:48:00,2010-11-08 12:11:00,452.0,132.7275,1592.73,High Value
