Customer_ID,Recency,Frequency,Monetary,Cluster
13869.0,338.0,6,5006.62,0
13870.0,132.0,8,2938.59,1
13871.0,32.0,7,1415.15,1
13872.0,486.0,6,891.32,0
13873.0,32.0,5,649.32,1
13874.0,100.0,9,1448.75,1
13875.0,93.0,9,3027.58,1
13877.0,127.0,4,329.09,1
13878.0,67.0,3,1191.53,1
13879.0,253.0,1,395.5,0
13880.0,65.0,5,1171.89,1
13881.0,1.0,29,27402.98,3
13883.0,215.0,17,3803.99,1
13884.0,154.0,8,1071.08,1
13888.0,307.0,5,1563.42,0
13890.0,68.0,8,997.87,1
13891.0,190.0,3,863.5600000000001,1
13895.0,5.0,3,1335.5,1
13901.0,4.0,15,2732.14,1
13902.0,486.0,8,30411.26,0
13903.0,244.0,1,165.45000000000002,0
13905.0,164.0,3,244.45,1
13909.0,1.0,2,286.6,1
13911.0,131.0,13,1619.1299999999999,1
13912.0,2.0,1,124.95,1
13915.0,62.0,2,31.200000000000003,1
13916.0,306.0,5,1260.51,0
13919.0,32.0,2,975.87,1
13920.0,187.0,5,1734.88,1
13921.0,2.0,5,720.75,1
13922.0,215.0,4,652.45,0
13929.0,187.0,11,2515.25,1
13931.0,1.0,9,4019.85,1
13937.0,123.0,2,708.53,1
13939.0,155.0,6,976.91,1
13941.0,62.0,12,5933.74,1
13943.0,37.0,1,246.54,1
13945.0,62.0,2,854.15,1
13946.0,609.0,4,1183.8600000000001,0
13948.0,253.0,4,434.86,0
13952.0,98.0,14,9544.8,1
13953.0,187.0,5,3125.0,1
13958.0,162.0,12,4504.78,1
13959.0,32.0,3,477.98,1
13961.0,1.0,2,498.7,1
13963.0,153.0,15,2235.08,1
13964.0,155.0,3,421.9,1
13965.0,64.0,5,777.6600000000001,1
13967.0,123.0,1,85.6,1
13968.0,2.0,1,123.66,1
13969.0,3.0,20,4226.08,1
13971.0,2.0,7,1891.6100000000001,1
13974.0,37.0,3,249.93,1
13975.0,31.0,7,2824.06,1
13976.0,101.0,3,834.38,1
13979.0,7.0,10,2456.96,1
13980.0,6.0,8,552.98,1
13981.0,245.0,2,327.39,0
13982.0,91.0,9,2557.68,1
13983.0,97.0,18,4402.95,1
13984.0,122.0,8,1128.09,1
13985.0,101.0,8,2957.78,1
13987.0,245.0,2,682.54,0
13989.0,95.0,3,759.98,1
13992.0,305.0,2,142.7,0
13993.0,101.0,12,3280.7000000000003,1
13995.0,36.0,12,2452.77,1
13996.0,215.0,2,895.76,0
13997.0,126.0,3,382.31,1
13998.0,7.0,3,566.7,1
13999.0,64.0,21,5572.75,1
14000.0,668.0,6,1243.88,0
14001.0,215.0,7,2487.01,0
14003.0,518.0,1,209.41,0
14004.0,31.0,4,1675.81,1
14008.0,277.0,2,493.74,0
14009.0,278.0,1,404.3,0
14011.0,38.0,3,451.91999999999996,1
14013.0,517.0,3,533.2,0
14014.0,7.0,2,1443.03,1
14016.0,123.0,8,7051.25,1
14018.0,253.0,1,367.15000000000003,0
14022.0,65.0,1,352.15000000000003,1
14025.0,7.0,10,3969.1,1
14028.0,159.0,5,3175.5,1
14030.0,61.0,16,5785.5,1
14031.0,8.0,35,23391.33,3
14032.0,122.0,8,1856.23,1
14033.0,309.0,1,109.44,0
14035.0,1.0,6,1424.45,1
14037.0,223.0,5,608.75,0
14038.0,154.0,4,1446.45,1
14040.0,3.0,27,8915.65,1
14043.0,217.0,3,301.3,0
14044.0,65.0,7,2453.33,1
14045.0,133.0,16,8000.88,1
14047.0,91.0,14,2868.7200000000003,1
14049.0,218.0,12,7424.88,1
14051.0,31.0,17,6627.16,1
14053.0,65.0,2,312.05,1
14055.0,37.0,2,795.3199999999999,1
14057.0,640.0,5,2190.88,0
14058.0,278.0,2,469.19,0
14060.0,39.0,14,3367.76,1
14061.0,698.0,3,917.4300000000001,0
14062.0,7.0,15,14969.98,1
14063.0,133.0,13,-3767.1999999999994,1
14064.0,94.0,14,1851.43,1
14065.0,246.0,4,889.37,0
14072.0,40.0,1,390.85,1
14075.0,335.0,3,792.61,0
14077.0,92.0,1,115.66,1
14078.0,334.0,4,643.26,0
14080.0,456.0,5,1030.13,0
14081.0,11.0,13,4345.38,1
14082.0,1.0,1,231.10999999999999,1
14083.0,275.0,3,388.83,0
14085.0,183.0,16,5656.43,1
14086.0,278.0,1,39.95,0
14087.0,609.0,3,621.8,0
14088.0,31.0,6,11984.53,1
14091.0,72.0,2,9530.08,1
14092.0,303.0,11,3146.64,0
14097.0,253.0,2,422.85999999999996,0
14099.0,97.0,10,2607.54,1
14101.0,8.0,8,3965.34,1
14103.0,10.0,1,0.0,1
14104.0,97.0,3,555.37,1
14105.0,62.0,7,4443.65,1
14106.0,668.0,1,214.79999999999998,0
14107.0,98.0,5,2165.2200000000003,1
14108.0,487.0,2,447.05,0
14110.0,66.0,22,7287.95,1
14112.0,93.0,15,2750.34,1
14113.0,32.0,23,4778.83,1
14114.0,8.0,5,977.5600000000001,1
14115.0,40.0,2,622.6700000000001,1
14118.0,155.0,1,458.45,1
14120.0,215.0,1,-23.8,0
14122.0,62.0,5,309.77,1
14123.0,548.0,1,436.18,0
14127.0,63.0,3,1190.3700000000001,1
14128.0,189.0,2,271.86,1
14129.0,64.0,4,1467.48,1
14130.0,395.0,3,1398.81,0
14131.0,343.0,1,187.87,0
14133.0,548.0,1,305.5,0
14134.0,128.0,15,11123.35,1
14135.0,2.0,12,4914.74,1
14136.0,223.0,7,1553.96,0
14139.0,187.0,3,670.98,1
14142.0,34.0,4,655.94,1
14144.0,65.0,1,30.599999999999998,1
14145.0,130.0,3,3857.85,1
14146.0,285.0,7,5259.3,0
14147.0,68.0,9,1550.9,1
14151.0,254.0,3,666.7,0
14152.0,94.0,6,1364.35,1
14154.0,2.0,8,4917.98,1
14156.0,3.0,138,183180.55,2
14157.0,284.0,3,569.9,0
14159.0,5.0,11,2893.58,1
14160.0,72.0,7,8421.47,1
14161.0,126.0,5,2208.36,1
14163.0,277.0,1,148.71,0
14167.0,159.0,4,721.65,1
14168.0,67.0,3,305.9,1
14169.0,216.0,2,624.4300000000001,0
14170.0,92.0,3,597.33,1
14171.0,456.0,1,135.0,0
14172.0,39.0,4,389.97,1
14173.0,131.0,3,116.11,1
14175.0,158.0,10,4242.38,1
14176.0,153.0,2,339.11,1
14177.0,62.0,9,1669.93,1
14180.0,36.0,12,1469.98,1
14182.0,68.0,5,660.07,1
14186.0,124.0,5,1550.63,1
14189.0,183.0,2,1160.31,1
14190.0,40.0,1,79.9,1
14191.0,62.0,3,53.4,1
14193.0,123.0,1,356.8,1
14194.0,1.0,22,7226.12,1
14195.0,160.0,7,1418.54,1
14198.0,225.0,6,864.08,0
14199.0,2.0,5,731.0999999999999,1
14200.0,342.0,1,379.2,0
14202.0,340.0,3,847.76,0
14203.0,154.0,1,339.34,1
14204.0,668.0,3,901.9300000000001,0
14205.0,62.0,9,1689.6,1
14206.0,304.0,3,836.9499999999999,0
14208.0,189.0,1,415.31,1
14209.0,38.0,12,2870.2400000000002,1
14210.0,128.0,15,3913.4300000000003,1
14211.0,128.0,13,2093.39,1
14213.0,275.0,2,-1.4210854715202004e-14,0
14215.0,183.0,4,1626.61,1
14217.0,91.0,11,1281.51,1
14219.0,279.0,2,543.89,0
14221.0,98.0,9,3078.7400000000002,1
14224.0,4.0,5,847.78,1
14225.0,11.0,5,2015.12,1
14227.0,132.0,7,3011.6,1
14228.0,36.0,3,745.5,1
14229.0,124.0,6,1018.39,1
14230.0,97.0,3,979.8000000000001,1
14233.0,223.0,5,1319.45,0
14236.0,123.0,6,1241.88,1
14237.0,334.0,3,466.04,0
14238.0,579.0,2,287.38,0
14239.0,11.0,11,1880.22,1
14240.0,2.0,1,357.15,1
14241.0,11.0,1,120.0,1
14243.0,2.0,10,4829.4800000000005,1
14247.0,159.0,5,632.9399999999999,1
14248.0,5.0,2,730.37,1
14249.0,189.0,12,5625.461,1
14253.0,279.0,2,363.40000000000003,0
14254.0,277.0,1,601.03,0
14255.0,36.0,4,-1441.6,1
14256.0,218.0,6,1462.28,0
14257.0,343.0,4,2854.73,0
14258.0,68.0,22,18377.27,1
14260.0,97.0,3,824.28,1
14263.0,2.0,1,322.93,1
14264.0,3.0,6,1141.89,1
14265.0,191.0,2,843.17,1
14266.0,155.0,1,40.56,1
14267.0,164.0,2,-19.9,1
14272.0,190.0,2,482.85,1
14275.0,38.0,6,1189.3799999999999,1
14276.0,4.0,8,909.93,1
14277.0,68.0,10,367.4699999999999,1
14279.0,158.0,2,191.86,1
14282.0,125.0,12,4115.32,1
14283.0,306.0,4,628.4399999999999,0
14285.0,487.0,5,1248.63,0
14286.0,70.0,7,3800.89,1
14290.0,131.0,8,1901.48,1
14291.0,456.0,13,3971.1,0
14292.0,215.0,13,4068.57,1
14293.0,183.0,7,2127.77,1
14295.0,5.0,6,2161.36,1
14298.0,36.0,39,39626.87,3
14299.0,1.0,25,9972.42,1
14301.0,40.0,5,1324.19,1
14302.0,216.0,3,742.9000000000001,0
14303.0,336.0,2,277.94,0
14307.0,253.0,6,2067.36,0
14308.0,128.0,5,-849.45,1
14309.0,159.0,2,1428.28,1
14310.0,277.0,1,492.1,0
14312.0,276.0,5,1478.7,0
14314.0,216.0,2,101.9,0
14316.0,66.0,6,1355.34,1
14318.0,217.0,1,158.02,0
14319.0,32.0,2,476.95000000000005,1
14320.0,36.0,4,861.01,1
14321.0,155.0,3,667.83,1
14322.0,9.0,6,384.3,1
14326.0,306.0,2,757.13,0
14327.0,133.0,5,1583.28,1
14328.0,94.0,3,-445.06,1
14329.0,67.0,14,4806.78,1
14334.0,63.0,5,1753.52,1
14337.0,487.0,1,-658.63,0
14339.0,155.0,1,310.75,1
14341.0,699.0,11,2277.09,0
14342.0,277.0,3,235.03,0
14344.0,4.0,14,2443.77,1
14346.0,63.0,3,1294.17,1
14347.0,640.0,1,82.6,0
14350.0,216.0,2,689.1,0
14353.0,246.0,2,285.9,0
14355.0,91.0,3,840.0500000000001,1
14358.0,154.0,3,384.29999999999995,1
14361.0,68.0,1,214.70999999999998,1
14363.0,304.0,2,227.47000000000003,0
14365.0,62.0,2,634.68,1
14366.0,307.0,1,136.0,0
14369.0,162.0,2,469.13,1
14370.0,4.0,9,1092.13,1
14379.0,31.0,2,920.81,1
14388.0,97.0,12,3417.26,1
14389.0,32.0,6,821.35,1
14390.0,62.0,7,1730.8600000000001,1
14391.0,7.0,1,135.6,1
14392.0,277.0,1,266.4,0
14395.0,37.0,13,4688.9,1
14396.0,275.0,6,1633.94,0
14398.0,276.0,2,707.79,0
14399.0,62.0,9,2098.16,1
14400.0,245.0,3,1143.3,0
14401.0,32.0,11,2663.42,1
14403.0,9.0,4,396.45,1
14404.0,38.0,9,1365.39,1
14408.0,518.0,4,1503.2400000000002,0
14409.0,34.0,6,1545.44,1
14412.0,32.0,1,656.16,1
14415.0,10.0,14,6103.57,1
14420.0,123.0,5,1241.85,1
14421.0,159.0,5,1643.51,1
14422.0,39.0,15,5937.28,1
14423.0,32.0,3,649.76,1
14425.0,124.0,5,635.89,1
14426.0,30.0,11,7185.07,1
14427.0,307.0,2,900.1800000000001,0
14429.0,335.0,1,516.28,0
14430.0,38.0,5,956.4000000000001,1
14431.0,64.0,3,2143.84,1
14436.0,250.0,1,182.64000000000001,0
14437.0,4.0,6,873.34,1
14440.0,31.0,11,4169.15,1
14441.0,91.0,10,2816.45,1
14442.0,186.0,7,3727.4,1
14443.0,183.0,4,950.7,1
14444.0,93.0,1,132.04,1
14445.0,64.0,1,221.65,1
14447.0,245.0,1,548.5,0
14449.0,303.0,5,1575.7,0
14450.0,1.0,4,645.19,1
14451.0,40.0,16,2603.0,1
14452.0,92.0,2,401.15,1
14454.0,163.0,6,970.7,1
14455.0,94.0,5,594.86,1
14460.0,101.0,8,536.26,1
14461.0,4.0,11,4594.54,1
14462.0,277.0,1,265.99,0
14465.0,155.0,8,2887.4100000000003,1
14466.0,32.0,7,2374.5,1
14467.0,92.0,8,1622.23,1
14468.0,548.0,1,204.24,0
14469.0,306.0,4,2112.21,0
14470.0,216.0,1,250.85,0
14471.0,518.0,2,400.95,0
14474.0,98.0,1,730.42,1
14477.0,255.0,5,652.8,0
14478.0,65.0,4,1276.66,1
14479.0,91.0,3,982.86,1
14480.0,164.0,4,1016.22,1
14481.0,191.0,4,1298.81,1
14482.0,92.0,8,2124.1,1
14483.0,640.0,1,120.0,0
14484.0,9.0,3,749.0600000000001,1
14486.0,250.0,2,175.5,0
14487.0,183.0,3,244.53,1
14489.0,191.0,3,1111.55,1
14490.0,155.0,2,1273.47,1
14491.0,303.0,1,127.2,0
14492.0,8.0,10,1574.3600000000001,1
14493.0,131.0,7,2673.21,1
14494.0,276.0,2,261.9,0
14495.0,312.0,2,42.5,0
14496.0,92.0,9,2107.07,1
14497.0,254.0,1,221.69,0
14498.0,95.0,5,1953.95,1
14505.0,456.0,16,5900.1,0
14506.0,214.0,3,1278.5,0
14507.0,425.0,7,1804.31,0
14512.0,68.0,5,948.19,1
14514.0,159.0,7,3539.38,1
14515.0,91.0,9,1616.81,1
14516.0,35.0,1,163.92,1
14519.0,395.0,2,206.09,0
14521.0,218.0,2,167.65,0
14525.0,3.0,8,3908.44,1
14527.0,1.0,108,18063.16,3
14530.0,37.0,13,3151.2400000000002,1
14532.0,72.0,8,2913.58,1
14533.0,68.0,6,1372.5,1
14534.0,2.0,13,1711.07,1
14535.0,92.0,7,3031.54,1
14537.0,8.0,2,279.89,1
14540.0,216.0,9,2789.18,1
14541.0,164.0,6,1038.03,1
14543.0,97.0,29,9277.84,1
14545.0,285.0,1,349.25,0
14546.0,163.0,11,2514.01,1
14548.0,4.0,7,1974.69,1
14549.0,668.0,3,627.3100000000001,0
14558.0,487.0,5,614.1,0
14560.0,31.0,22,3876.2599999999998,1
14562.0,126.0,8,1654.63,1
14564.0,124.0,5,2519.32,1
14568.0,31.0,2,909.5,1
14569.0,279.0,3,371.59,0
14571.0,63.0,1,161.65,1
14573.0,133.0,5,968.0,1
14574.0,518.0,1,143.70000000000002,0
14575.0,126.0,1,460.71,1
14576.0,302.0,1,35.400000000000006,0
14577.0,62.0,3,514.54,1
14579.0,277.0,1,105.56,0
14580.0,96.0,1,14.850000000000001,1
14585.0,62.0,4,986.22,1
14588.0,68.0,1,135.39,1
14589.0,275.0,1,39.75,0
14590.0,32.0,28,2884.29,1
14593.0,71.0,15,2997.18,1
14594.0,334.0,1,255.0,0
14595.0,3.0,2,423.85,1
14597.0,1.0,4,1318.3899999999999,1
14600.0,31.0,1,471.84000000000003,1
14605.0,487.0,4,937.16,0
14606.0,10.0,135,18380.53,3
14607.0,224.0,10,7404.46,0
14608.0,5.0,8,1488.29,1
14609.0,101.0,7,764.64,1
14610.0,92.0,2,24.35,1
14615.0,62.0,6,934.26,1
14616.0,97.0,2,121.7,1
14617.0,304.0,2,190.47000000000003,0
14618.0,36.0,6,757.08,1
14621.0,127.0,10,1112.51,1
14623.0,64.0,6,1161.48,1
14624.0,281.0,4,588.22,0
14625.0,4.0,14,3543.05,1
14626.0,8.0,8,2617.7,1
14627.0,395.0,2,428.25,0
14628.0,131.0,3,1326.04,1
14630.0,4.0,1,338.65,1
14631.0,65.0,4,1016.19,1
14634.0,221.0,7,1971.82,0
14635.0,3.0,1,215.22,1
14639.0,127.0,3,1994.47,1
14640.0,224.0,8,1421.88,0
14643.0,342.0,3,986.08,0
14644.0,187.0,8,1297.01,1
14646.0,9.0,87,243853.05,2
14647.0,249.0,1,276.75,0
14648.0,254.0,19,4458.21,0
14649.0,223.0,7,2336.87,0
14651.0,32.0,7,1379.52,1
14653.0,189.0,5,1666.99,1
14654.0,699.0,1,246.86,0
14655.0,127.0,7,1899.08,1
14657.0,185.0,2,612.65,1
14662.0,124.0,3,645.16,1
14663.0,216.0,2,490.6,0
14665.0,124.0,2,913.95,1
14667.0,5.0,36,12489.39,3
14669.0,668.0,4,1973.94,0
14670.0,518.0,1,190.47,0
14671.0,128.0,2,1127.45,1
14672.0,5.0,2,347.59,1
14673.0,153.0,3,1674.41,1
14676.0,62.0,8,5742.25,1
14678.0,98.0,2,386.44,1
14679.0,188.0,5,1272.95,1
14680.0,7.0,65,27869.0,3
14681.0,223.0,3,376.20000000000005,0
14682.0,155.0,4,1462.81,1
14685.0,7.0,13,4324.31,1
14687.0,189.0,2,773.6800000000001,1
14688.0,2.0,8,2082.7,1
14690.0,1.0,2,422.63,1
14692.0,4.0,8,1153.54,1
14693.0,3.0,7,966.96,1
14694.0,341.0,1,244.31,0
14695.0,127.0,4,1552.57,1
14696.0,91.0,3,687.7,1
14699.0,279.0,3,593.47,0
14700.0,34.0,2,880.96,1
14701.0,219.0,6,2012.72,0
14702.0,3.0,15,3445.08,1
14704.0,32.0,2,266.66,1
14707.0,7.0,2,139.2,1
14708.0,2.0,3,1085.91,1
14709.0,126.0,13,3955.34,1
14710.0,219.0,9,1316.46,0
14713.0,30.0,14,2708.21,1
14714.0,244.0,6,736.21,0
14715.0,158.0,4,973.0699999999999,1
14717.0,548.0,2,72.8,0
14722.0,65.0,2,325.45,1
14723.0,63.0,7,934.76,1
14725.0,62.0,4,546.76,1
14727.0,36.0,3,22.55,1
14729.0,334.0,3,593.89,0
14732.0,1.0,14,2761.1800000000003,1
14733.0,153.0,4,6599.06,1
14734.0,63.0,5,1045.47,1
14735.0,1.0,25,6102.02,1
14736.0,34.0,2,401.08,1
14737.0,245.0,1,2389.62,0
14738.0,518.0,3,473.7,0
14739.0,2.0,21,8370.47,1
14740.0,125.0,9,2645.65,1
14741.0,303.0,2,497.25,0
14744.0,122.0,9,2732.49,1
14745.0,9.0,11,1324.3,1
14746.0,2.0,4,593.5,1
14748.0,8.0,12,1360.46,1
14750.0,639.0,1,112.03,0
14753.0,217.0,1,306.36,0
14754.0,63.0,5,908.23,1
14755.0,160.0,18,4886.07,1
14756.0,32.0,3,1874.5,1
14758.0,123.0,3,1380.9099999999999,1
14763.0,517.0,1,-9.95,0
14766.0,91.0,9,4008.91,1
14769.0,124.0,11,5055.07,1
14770.0,158.0,7,2748.4700000000003,1
14771.0,640.0,3,579.92,0
14775.0,303.0,1,406.56,0
14776.0,215.0,6,1143.44,0
14777.0,245.0,2,256.71,0
14786.0,159.0,1,90.96,1
14790.0,342.0,6,1781.56,0
14791.0,8.0,1,303.63,1
14794.0,30.0,4,617.04,1
14796.0,31.0,14,2851.61,1
14798.0,130.0,6,541.37,1
14799.0,668.0,1,180.45,0
14800.0,214.0,8,3179.25,1
14802.0,216.0,6,-1502.98,0
14805.0,35.0,3,549.99,1
14810.0,185.0,3,449.14,1
14813.0,130.0,4,935.44,1
14814.0,160.0,1,160.46,1
14817.0,92.0,7,2778.87,1
14818.0,156.0,3,512.61,1
14819.0,306.0,2,198.09,0
14820.0,1.0,5,767.47,1
14821.0,122.0,7,1237.65,1
14822.0,34.0,1,157.70000000000002,1
14824.0,9.0,8,2824.8,1
14825.0,37.0,16,2659.37,1
14826.0,160.0,2,385.2,1
14827.0,10.0,1,0.0,1
14828.0,70.0,11,7663.7,1
14829.0,303.0,4,995.29,0
14831.0,311.0,7,1623.97,0
14835.0,341.0,3,293.09999999999997,0
14837.0,126.0,7,1804.6200000000001,1
14838.0,2.0,2,773.6700000000001,1
14839.0,98.0,3,915.28,1
14841.0,92.0,8,3867.2400000000002,1
14844.0,4.0,8,3498.62,1
14846.0,2.0,2,406.79999999999995,1
14847.0,244.0,3,1011.2,0
14849.0,72.0,25,7638.16,1
14850.0,153.0,8,1297.06,1
14852.0,32.0,15,3286.94,1
14853.0,1.0,4,888.3199999999999,1
14854.0,7.0,6,1552.28,1
14855.0,130.0,5,5874.65,1
14857.0,340.0,7,2413.281,0
14859.0,281.0,1,351.9,0
14861.0,11.0,13,1192.61,1
14864.0,486.0,1,-48.75,0
14865.0,302.0,3,77.52000000000001,0
14866.0,122.0,8,6460.32,1
14867.0,11.0,16,2200.13,1
14868.0,31.0,4,1230.42,1
14870.0,245.0,8,1467.3500000000001,0
14871.0,159.0,5,736.59,1
14872.0,251.0,4,802.6800000000001,0
14876.0,188.0,2,256.7,1
14877.0,162.0,2,437.0,1
14878.0,39.0,19,2326.68,1
14882.0,5.0,13,2836.8500000000004,1
14884.0,132.0,1,120.6,1
14885.0,124.0,3,730.8,1
14893.0,342.0,4,544.41,0
14894.0,668.0,4,756.46,0
14895.0,159.0,24,13468.56,1
14896.0,91.0,9,1504.7,1
14897.0,304.0,5,1734.3600000000001,0
14898.0,3.0,12,2128.54,1
14899.0,92.0,1,1384.88,1
14900.0,219.0,1,13.919999999999998,0
14901.0,122.0,6,862.06,1
14902.0,92.0,3,686.16,1
14904.0,124.0,2,615.2,1
14905.0,8.0,7,1339.79,1
14907.0,2.0,14,2615.84,1
14908.0,306.0,1,104.10000000000001,0
14909.0,155.0,5,1380.98,1
14911.0,1.0,270,137675.91,2
14912.0,276.0,8,-92.94000000000011,0
14913.0,34.0,4,2845.7,1
14915.0,1.0,10,1493.8200000000002,1
14916.0,98.0,6,1623.3700000000001,1
14918.0,67.0,7,4345.66,1
14922.0,31.0,2,843.74,1
14924.0,70.0,2,620.96,1
14925.0,487.0,1,-7.95,0
14927.0,123.0,1,308.2,1
14930.0,8.0,6,2763.78,1
14932.0,91.0,2,666.13,1
14934.0,304.0,6,555.26,0
14936.0,221.0,5,4261.04,0
14940.0,548.0,2,531.49,0
14941.0,68.0,1,182.1,1
14942.0,39.0,5,706.56,1
14944.0,312.0,10,3831.97,0
14949.0,186.0,6,498.55,1
14952.0,122.0,29,9331.46,1
14954.0,225.0,1,167.27,0
14955.0,518.0,1,163.77,0
14957.0,223.0,1,274.8,0
14958.0,640.0,3,458.26,0
14961.0,99.0,16,9322.32,1
14962.0,251.0,3,240.21000000000004,0
14963.0,62.0,8,1670.83,1
14966.0,304.0,5,924.5200000000001,0
14967.0,640.0,6,1216.72,0
14968.0,156.0,1,357.4,1
14969.0,225.0,1,906.23,0
14970.0,281.0,12,2001.34,0
14978.0,216.0,7,1174.92,0
14979.0,609.0,1,439.46,0
14980.0,668.0,1,150.68,0
14981.0,2.0,2,211.39999999999998,1
14984.0,41.0,4,1058.1399999999999,1
14987.0,91.0,8,1305.85,1
14988.0,31.0,6,1732.06,1
14990.0,191.0,2,305.42,1
14991.0,216.0,1,314.67,0
14994.0,1.0,8,886.33,1
14998.0,154.0,2,340.86,1
15001.0,62.0,2,230.85999999999999,1
15002.0,11.0,6,3175.52,1
15003.0,101.0,7,1055.7,1
15005.0,34.0,42,7582.78,3
15006.0,3.0,1,323.05,1
15008.0,9.0,2,360.0,1
15011.0,92.0,2,416.6,1
15012.0,7.0,2,437.58,1
15013.0,95.0,10,1641.3,1
15015.0,38.0,20,2275.82,1
15016.0,31.0,5,452.26,1
15018.0,153.0,1,111.25,1
15021.0,1.0,7,817.3100000000001,1
15023.0,214.0,12,5329.03,1
15024.0,1.0,8,2414.18,1
15027.0,92.0,7,1922.09,1
15028.0,62.0,3,530.58,1
15030.0,155.0,7,1446.38,1
15031.0,62.0,12,2189.23,1
15032.0,65.0,7,8821.55,1
15034.0,37.0,6,4004.79,1
15038.0,63.0,4,604.37,1
15039.0,2.0,56,19956.55,3
15043.0,218.0,5,2336.7999999999997,0
15044.0,8.0,25,8212.15,1
15046.0,2.0,12,2519.37,1
15048.0,183.0,1,98.7,1
15051.0,699.0,7,2528.55,0
15056.0,158.0,1,133.45,1
15057.0,579.0,4,1695.06,0
15059.0,132.0,16,2101.8,1
15061.0,1.0,90,82162.74,3
15062.0,2.0,4,1597.76,1
15064.0,248.0,4,1254.41,0
15067.0,38.0,3,2120.37,1
15070.0,303.0,3,737.0500000000001,0
15073.0,215.0,5,1744.61,0
15074.0,185.0,2,817.46,1
15076.0,5.0,4,544.99,1
15077.0,93.0,4,2423.88,1
15078.0,4.0,28,7953.17,1
15079.0,8.0,13,2793.09,1
15080.0,124.0,2,546.25,1
15081.0,153.0,8,1460.92,1
15082.0,101.0,1,93.35000000000001,1
15084.0,253.0,2,965.2,0
15085.0,426.0,1,347.54,0
15091.0,285.0,4,546.15,0
15092.0,278.0,2,315.35,0
15093.0,11.0,26,9247.74,1
15094.0,223.0,2,83.0,0
15095.0,248.0,6,1771.04,0
15097.0,221.0,4,338.97,0
15100.0,11.0,11,1684.3999999999999,1
15101.0,5.0,8,993.46,1
15102.0,36.0,2,554.67,1
15105.0,216.0,2,795.98,0
15107.0,303.0,5,608.6,0
15109.0,98.0,2,498.15000000000003,1
15110.0,34.0,2,509.75,1
15111.0,32.0,3,1163.39,1
15112.0,161.0,1,209.4,1
15115.0,518.0,2,187.99,0
15122.0,8.0,10,2849.29,1
15125.0,188.0,13,5007.28,1
15127.0,127.0,1,304.97,1
15128.0,216.0,1,312.68,0
15129.0,2.0,12,3412.78,1
15131.0,62.0,1,80.28,1
15133.0,158.0,2,824.48,1
15135.0,340.0,1,166.63,0
15137.0,158.0,5,747.55,1
15138.0,31.0,2,486.59000000000003,1
15141.0,4.0,9,1378.31,1
15142.0,4.0,6,2110.23,1
15143.0,277.0,1,304.18,0
15144.0,68.0,15,5476.47,1
15149.0,7.0,4,1033.81,1
15150.0,93.0,3,3686.61,1
15151.0,2.0,2,2085.61,1
15152.0,164.0,2,513.73,1
15157.0,426.0,2,718.04,0
15158.0,245.0,2,36.25999999999999,0
15159.0,92.0,4,3475.7200000000003,1
15160.0,245.0,3,431.11,0
15162.0,395.0,2,241.5,0
15164.0,35.0,7,1208.97,1
15165.0,334.0,1,487.75,0
15167.0,254.0,4,1496.67,0
15173.0,97.0,8,1399.26,1
15176.0,71.0,2,985.09,1
15177.0,63.0,1,948.93,1
15179.0,1.0,10,5240.62,1
15180.0,153.0,3,816.9300000000001,1
15181.0,91.0,4,268.16999999999996,1
15183.0,67.0,4,637.03,1
15186.0,7.0,3,991.7900000000001,1
15189.0,156.0,5,1298.99,1
15190.0,336.0,1,834.4399999999999,0
15191.0,306.0,3,588.05,0
15192.0,91.0,3,937.07,1
15194.0,183.0,18,4666.51,1
15196.0,277.0,2,316.25,0
15197.0,62.0,5,771.4,1
15198.0,342.0,4,365.81,0
15199.0,307.0,6,1853.7,0
15200.0,307.0,1,549.05,0
15201.0,161.0,3,598.0600000000001,1
15203.0,223.0,9,2572.38,0
15207.0,66.0,5,653.77,1
15208.0,2.0,1,100.4,1
15209.0,455.0,1,178.98000000000002,0
15211.0,91.0,1,383.07,1
15215.0,31.0,5,880.47,1
15218.0,64.0,14,5699.11,1
15219.0,343.0,1,379.7,0
15221.0,9.0,7,1702.0,1
15222.0,164.0,16,2830.66,1
15223.0,99.0,3,662.2,1
15224.0,284.0,5,526.78,0
15227.0,123.0,4,1269.0900000000001,1
15228.0,155.0,2,2193.56,1
15229.0,310.0,1,160.5,0
15233.0,276.0,1,59.400000000000006,0
15235.0,214.0,6,690.3000000000001,0
15240.0,30.0,14,2629.43,1
15241.0,216.0,3,1293.72,0
15244.0,40.0,2,218.61,1
15245.0,188.0,5,2095.0,1
15246.0,309.0,1,266.25,0
15247.0,337.0,3,611.11,0
15249.0,159.0,6,2489.79,1
15250.0,100.0,1,60.0,1
15251.0,224.0,16,9768.49,1
15252.0,7.0,5,1312.28,1
15253.0,215.0,6,1117.99,0
15254.0,36.0,3,773.04,1
15255.0,123.0,10,2779.92,1
15260.0,67.0,24,7317.61,1
15261.0,336.0,3,1253.18,0
15262.0,126.0,2,239.87,1
15265.0,698.0,2,1839.52,0
15266.0,63.0,5,722.4,1
15270.0,8.0,22,4895.79,1
15271.0,91.0,11,2153.4700000000003,1
15276.0,62.0,4,495.71999999999997,1
15277.0,63.0,1,220.44,1
15278.0,10.0,4,496.15999999999997,1
15279.0,91.0,6,1264.33,1
15280.0,126.0,2,293.09999999999997,1
